participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.review_weather,player.review_instructions,player.matching_probability,player.event_decision,player.payment_mechanism,player.pivotal_lottery,player.pivotal_draw,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pivotal_round,subsession.lottery_success,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
147,en1xcd6w,,1,22,21,Outro,Results,2021-04-05 19:58:14.675304+00:00,1,,,0.00,147,3,4,15,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
148,8oq3smak,,1,22,21,Outro,Results,2021-04-05 19:58:14.699194+00:00,1,,,0.00,148,5,4,8,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
149,razfc32b,,1,22,21,Outro,Results,2021-04-05 19:58:14.724399+00:00,1,,,10.00,149,2,1,18,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
150,z9328qvh,,1,22,21,Outro,Results,2021-04-05 19:58:14.753235+00:00,1,,,10.00,150,2,5,20,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
151,dfviughl,,1,22,21,Outro,Results,2021-04-05 19:58:14.777158+00:00,1,,,0.00,151,5,0,18,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
152,0baain5u,,1,22,21,Outro,Results,2021-04-05 19:58:14.802181+00:00,1,,,10.00,152,0,0,21,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
153,jw0647a4,,1,22,21,Outro,Results,2021-04-05 19:58:14.826068+00:00,1,,,0.00,153,5,3,85,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
154,rwrme89l,,1,22,21,Outro,Results,2021-04-05 19:58:14.850209+00:00,1,,,0.00,154,1,4,93,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
155,ujwmyuxe,,1,22,21,Outro,Results,2021-04-05 19:58:14.874696+00:00,1,,,10.00,155,5,1,13,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
156,fb2bewae,,1,22,21,Outro,Results,2021-04-05 19:58:14.899827+00:00,1,,,0.00,156,1,4,7,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
157,ls36567m,,1,22,21,Outro,Results,2021-04-05 19:58:14.926028+00:00,1,,,0.00,157,1,1,51,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
158,y6b3b78g,,1,22,21,Outro,Results,2021-04-05 19:58:14.950505+00:00,1,,,0.00,158,4,1,52,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
159,owxfo6gs,,1,22,21,Outro,Results,2021-04-05 19:58:15.072948+00:00,1,,,10.00,159,3,2,21,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
160,omykpq6a,,1,22,21,Outro,Results,2021-04-05 19:58:15.104211+00:00,1,,,0.00,160,0,3,78,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
161,1fxhllrb,,1,22,21,Outro,Results,2021-04-05 19:58:15.133310+00:00,1,,,10.00,161,3,4,55,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
162,9mf3niua,,1,22,21,Outro,Results,2021-04-05 19:58:15.159674+00:00,1,,,10.00,162,0,1,86,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
163,ue4zdm6g,,1,22,21,Outro,Results,2021-04-05 19:58:15.184851+00:00,1,,,10.00,163,1,2,87,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
164,9aws496m,,1,22,21,Outro,Results,2021-04-05 19:58:15.210758+00:00,1,,,10.00,164,1,1,86,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
165,pjfnlqnv,,1,22,21,Outro,Results,2021-04-05 19:58:15.235391+00:00,1,,,10.00,165,5,4,36,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
166,tpkkuxlb,,1,22,21,Outro,Results,2021-04-05 19:58:15.259873+00:00,1,,,0.00,166,2,1,98,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
167,l30pttdo,,1,22,21,Outro,Results,2021-04-05 19:58:15.284164+00:00,1,,,10.00,167,3,5,46,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
168,mfp47wfc,,1,22,21,Outro,Results,2021-04-05 19:58:15.309650+00:00,1,,,10.00,168,3,2,1,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
169,h76mwb9i,,1,22,21,Outro,Results,2021-04-05 19:58:15.334456+00:00,1,,,10.00,169,3,4,0,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
170,kyiq1gms,,1,22,21,Outro,Results,2021-04-05 19:58:15.358133+00:00,1,,,0.00,170,3,0,96,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
171,wtvplvmt,,1,22,21,Outro,Results,2021-04-05 19:58:15.383680+00:00,1,,,10.00,171,2,5,92,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
172,a88r6nki,,1,22,21,Outro,Results,2021-04-05 19:58:15.409648+00:00,1,,,10.00,172,4,1,3,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
173,icbj8851,,1,22,21,Outro,Results,2021-04-05 19:58:15.434271+00:00,1,,,0.00,173,3,3,50,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
174,fja4i7q9,,1,22,21,Outro,Results,2021-04-05 19:58:15.458398+00:00,1,,,10.00,174,2,5,84,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
175,ltiuppjg,,1,22,21,Outro,Results,2021-04-05 19:58:15.481951+00:00,1,,,0.00,175,1,5,76,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
176,o79tornw,,1,22,21,Outro,Results,2021-04-05 19:58:15.506364+00:00,1,,,10.00,176,1,3,29,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
177,cp451wev,,1,22,21,Outro,Results,2021-04-05 19:58:15.532030+00:00,1,,,10.00,177,5,1,80,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
178,i3l3jmx5,,1,22,21,Outro,Results,2021-04-05 19:58:15.555590+00:00,1,,,10.00,178,5,0,62,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
179,e4s2kcx4,,1,22,21,Outro,Results,2021-04-05 19:58:15.579847+00:00,1,,,0.00,179,5,2,79,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
180,k1mgc7jg,,1,22,21,Outro,Results,2021-04-05 19:58:15.607912+00:00,1,,,0.00,180,2,1,62,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
181,ek1soe3x,,1,22,21,Outro,Results,2021-04-05 19:58:15.635603+00:00,1,,,10.00,181,2,0,5,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
182,qa17kt9p,,1,22,21,Outro,Results,2021-04-05 19:58:15.662282+00:00,1,,,10.00,182,0,4,40,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
183,qv13w948,,1,22,21,Outro,Results,2021-04-05 19:58:15.689547+00:00,1,,,0.00,183,3,3,39,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
184,5a8p9cpm,,1,22,21,Outro,Results,2021-04-05 19:58:15.720219+00:00,1,,,0.00,184,2,1,23,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
185,ojxst0ne,,1,22,21,Outro,Results,2021-04-05 19:58:15.753198+00:00,1,,,0.00,185,3,1,83,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
186,0w1lvfsh,,1,22,21,Outro,Results,2021-04-05 19:58:15.781843+00:00,1,,,10.00,186,4,4,70,E1,bet,42,,10.00,1,1,1,1,0kihcn1h,,,,,0
187,4pkuufqe,,1,22,21,Outro,Results,2021-04-05 19:58:15.806295+00:00,1,,,10.00,187,0,2,69,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
188,cqad2yld,,1,22,21,Outro,Results,2021-04-05 19:58:15.834798+00:00,1,,,10.00,188,1,3,82,E13,bet,77,,10.00,1,1,1,1,0kihcn1h,,,,,0
189,8t051y2v,,1,22,21,Outro,Results,2021-04-05 19:58:15.858077+00:00,1,,,0.00,189,3,2,70,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
190,1bjsjnmy,,1,22,21,Outro,Results,2021-04-05 19:58:15.882597+00:00,1,,,0.00,190,2,0,87,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
191,ixx97fyq,,1,22,21,Outro,Results,2021-04-05 19:58:15.906699+00:00,1,,,10.00,191,3,1,10,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
192,1bm0zgrh,,1,22,21,Outro,Results,2021-04-05 19:58:15.930133+00:00,1,,,0.00,192,5,3,35,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
193,lsff8aj1,,1,22,21,Outro,Results,2021-04-05 19:58:15.954930+00:00,1,,,10.00,193,0,2,31,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
194,jbfndqmg,,1,22,21,Outro,Results,2021-04-05 19:58:15.979832+00:00,1,,,0.00,194,4,2,6,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
195,210hqgih,,1,22,21,Outro,Results,2021-04-05 19:58:16.003097+00:00,1,,,10.00,195,4,4,62,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
196,89ozg2s1,,1,22,21,Outro,Results,2021-04-05 19:58:16.027961+00:00,1,,,0.00,196,4,4,87,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
197,qpkhtzst,,1,22,21,Outro,Results,2021-04-05 19:58:16.051193+00:00,1,,,10.00,197,4,1,65,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
198,q0vtkduz,,1,22,21,Outro,Results,2021-04-05 19:58:16.074740+00:00,1,,,0.00,198,2,5,4,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
199,x9pba3b3,,1,22,21,Outro,Results,2021-04-05 19:58:16.099331+00:00,1,,,10.00,199,4,4,95,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
200,r7ybffy5,,1,22,21,Outro,Results,2021-04-05 19:58:16.123344+00:00,1,,,10.00,200,1,4,43,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
201,csnj9yqt,,1,22,21,Outro,Results,2021-04-05 19:58:16.148532+00:00,1,,,10.00,201,1,5,5,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
202,u1urv0jn,,1,22,21,Outro,Results,2021-04-05 19:58:16.172449+00:00,1,,,10.00,202,5,5,53,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
203,lummzzzh,,1,22,21,Outro,Results,2021-04-05 19:58:16.196683+00:00,1,,,0.00,203,0,1,22,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
204,cdqt1xg9,,1,22,21,Outro,Results,2021-04-05 19:58:16.220885+00:00,1,,,10.00,204,3,0,75,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
205,sbv2a0ou,,1,22,21,Outro,Results,2021-04-05 19:58:16.245356+00:00,1,,,10.00,205,0,1,85,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
206,waoxatui,,1,22,21,Outro,Results,2021-04-05 19:58:16.269116+00:00,1,,,10.00,206,4,5,5,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
207,bs6jy96a,,1,22,21,Outro,Results,2021-04-05 19:58:16.293131+00:00,1,,,0.00,207,4,3,95,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
208,8ioqzq3k,,1,22,21,Outro,Results,2021-04-05 19:58:16.317931+00:00,1,,,10.00,208,3,0,54,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
209,aej60uu4,,1,22,21,Outro,Results,2021-04-05 19:58:16.342810+00:00,1,,,0.00,209,1,3,57,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
210,f1s8nrpk,,1,22,21,Outro,Results,2021-04-05 19:58:16.368019+00:00,1,,,10.00,210,0,2,30,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
211,mao9wyxx,,1,22,21,Outro,Results,2021-04-05 19:58:16.392300+00:00,1,,,10.00,211,1,3,87,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
212,965x3mtt,,1,22,21,Outro,Results,2021-04-05 19:58:16.417535+00:00,1,,,10.00,212,3,3,83,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
213,dclt7mve,,1,22,21,Outro,Results,2021-04-05 19:58:16.443561+00:00,1,,,10.00,213,1,0,19,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
214,su9rih4m,,1,22,21,Outro,Results,2021-04-05 19:58:16.470489+00:00,1,,,10.00,214,1,5,97,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
215,5gkmayv7,,1,22,21,Outro,Results,2021-04-05 19:58:16.494764+00:00,1,,,10.00,215,1,1,86,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
216,wcnn63gn,,1,22,21,Outro,Results,2021-04-05 19:58:16.520135+00:00,1,,,0.00,216,5,4,32,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
217,ijfz9voy,,1,22,21,Outro,Results,2021-04-05 19:58:16.662110+00:00,1,,,10.00,217,5,2,82,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
218,3gn09joy,,1,22,21,Outro,Results,2021-04-05 19:58:16.692171+00:00,1,,,0.00,218,4,4,99,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
219,8aenmpsn,,1,22,21,Outro,Results,2021-04-05 19:58:16.719050+00:00,1,,,10.00,219,0,2,19,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
220,7y3mu1fj,,1,22,21,Outro,Results,2021-04-05 19:58:16.745039+00:00,1,,,10.00,220,3,1,35,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
221,gds9lly3,,1,22,21,Outro,Results,2021-04-05 19:58:16.771126+00:00,1,,,10.00,221,0,3,96,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
222,zdv5vg06,,1,22,21,Outro,Results,2021-04-05 19:58:16.795125+00:00,1,,,10.00,222,4,0,79,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
223,rxllvkmz,,1,22,21,Outro,Results,2021-04-05 19:58:16.819717+00:00,1,,,0.00,223,4,4,72,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
224,e1z695kk,,1,22,21,Outro,Results,2021-04-05 19:58:16.844576+00:00,1,,,10.00,224,4,0,69,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
225,kopodgzl,,1,22,21,Outro,Results,2021-04-05 19:58:16.869941+00:00,1,,,10.00,225,2,1,31,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
226,h5lwzk4h,,1,22,21,Outro,Results,2021-04-05 19:58:16.894766+00:00,1,,,0.00,226,0,1,25,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
227,fhjly7z9,,1,22,21,Outro,Results,2021-04-05 19:58:16.919379+00:00,1,,,10.00,227,3,1,1,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
228,5jo4p669,,1,22,21,Outro,Results,2021-04-05 19:58:16.943954+00:00,1,,,0.00,228,1,3,53,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
229,nodtbwhm,,1,22,21,Outro,Results,2021-04-05 19:58:16.968146+00:00,1,,,10.00,229,5,2,53,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
230,6upf8nsq,,1,22,21,Outro,Results,2021-04-05 19:58:16.992987+00:00,1,,,10.00,230,4,5,43,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
231,uo3q6tka,,1,22,21,Outro,Results,2021-04-05 19:58:17.016719+00:00,1,,,10.00,231,4,3,27,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
232,uweshnnb,,1,22,21,Outro,Results,2021-04-05 19:58:17.041369+00:00,1,,,0.00,232,3,0,25,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
233,u1jr73uh,,1,22,21,Outro,Results,2021-04-05 19:58:17.066433+00:00,1,,,10.00,233,5,4,54,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
234,hxggpplq,,1,22,21,Outro,Results,2021-04-05 19:58:17.091933+00:00,1,,,0.00,234,1,4,12,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
235,gtpwqugl,,1,22,21,Outro,Results,2021-04-05 19:58:17.115839+00:00,1,,,0.00,235,4,3,9,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
236,ei7gxdam,,1,22,21,Outro,Results,2021-04-05 19:58:17.140558+00:00,1,,,10.00,236,5,4,63,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
237,7ohjb4t0,,1,22,21,Outro,Results,2021-04-05 19:58:17.165341+00:00,1,,,10.00,237,0,2,43,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
238,7un98c21,,1,22,21,Outro,Results,2021-04-05 19:58:17.190594+00:00,1,,,10.00,238,1,0,22,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
239,k1kh1b9v,,1,22,21,Outro,Results,2021-04-05 19:58:17.215486+00:00,1,,,0.00,239,3,2,40,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
240,q3r8li32,,1,22,21,Outro,Results,2021-04-05 19:58:17.239440+00:00,1,,,10.00,240,4,3,73,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
241,wuk9t8bf,,1,22,21,Outro,Results,2021-04-05 19:58:17.264554+00:00,1,,,0.00,241,3,4,77,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
242,m4ahrcw1,,1,22,21,Outro,Results,2021-04-05 19:58:17.290371+00:00,1,,,10.00,242,5,4,95,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
243,m7m7fazf,,1,22,21,Outro,Results,2021-04-05 19:58:17.315581+00:00,1,,,0.00,243,1,3,25,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
244,iykfty44,,1,22,21,Outro,Results,2021-04-05 19:58:17.339956+00:00,1,,,10.00,244,2,3,7,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
245,am1wd2cc,,1,22,21,Outro,Results,2021-04-05 19:58:17.364356+00:00,1,,,0.00,245,2,1,51,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
246,plgruvxt,,1,22,21,Outro,Results,2021-04-05 19:58:17.389042+00:00,1,,,10.00,246,4,5,65,E1,bet,50,,10.00,1,1,1,1,0kihcn1h,,,,,0
247,50oejigr,,1,22,21,Outro,Results,2021-04-05 19:58:17.414996+00:00,1,,,10.00,247,0,4,2,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
248,71qzv5id,,1,22,21,Outro,Results,2021-04-05 19:58:17.439245+00:00,1,,,10.00,248,0,4,42,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
249,hl5e4wv6,,1,22,21,Outro,Results,2021-04-05 19:58:17.464138+00:00,1,,,0.00,249,0,2,11,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
250,9csg1pgj,,1,22,21,Outro,Results,2021-04-05 19:58:17.488715+00:00,1,,,0.00,250,1,2,11,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
251,8quyvj3b,,1,22,21,Outro,Results,2021-04-05 19:58:17.513049+00:00,1,,,10.00,251,1,2,17,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
252,hoedl8vp,,1,22,21,Outro,Results,2021-04-05 19:58:17.538047+00:00,1,,,10.00,252,1,3,58,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
253,fztwptn3,,1,22,21,Outro,Results,2021-04-05 19:58:17.562975+00:00,1,,,0.00,253,2,0,28,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
254,540lbmer,,1,22,21,Outro,Results,2021-04-05 19:58:17.590627+00:00,1,,,10.00,254,3,3,42,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
255,z5cukxzv,,1,22,21,Outro,Results,2021-04-05 19:58:17.614373+00:00,1,,,10.00,255,4,5,66,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
256,d2v28w0b,,1,22,21,Outro,Results,2021-04-05 19:58:17.638879+00:00,1,,,0.00,256,4,1,37,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
257,kuejpz8q,,1,22,21,Outro,Results,2021-04-05 19:58:17.663137+00:00,1,,,0.00,257,4,2,7,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
258,5njq2uss,,1,22,21,Outro,Results,2021-04-05 19:58:17.687403+00:00,1,,,0.00,258,4,5,31,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
259,taopl83i,,1,22,21,Outro,Results,2021-04-05 19:58:17.713085+00:00,1,,,0.00,259,4,2,83,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
260,3xhtjrgh,,1,22,21,Outro,Results,2021-04-05 19:58:17.738832+00:00,1,,,10.00,260,1,3,3,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
261,dw16u48f,,1,22,21,Outro,Results,2021-04-05 19:58:17.768605+00:00,1,,,10.00,261,5,4,2,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
262,0hp4wk3l,,1,22,21,Outro,Results,2021-04-05 19:58:17.800890+00:00,1,,,0.00,262,4,2,59,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
263,sxjks1bx,,1,22,21,Outro,Results,2021-04-05 19:58:17.834046+00:00,1,,,10.00,263,4,4,59,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
264,m7c3vaa2,,1,22,21,Outro,Results,2021-04-05 19:58:17.859190+00:00,1,,,10.00,264,4,1,77,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
265,28441isl,,1,22,21,Outro,Results,2021-04-05 19:58:17.884167+00:00,1,,,0.00,265,3,5,0,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
266,2qfsa4fy,,1,22,21,Outro,Results,2021-04-05 19:58:17.910390+00:00,1,,,0.00,266,1,2,91,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
267,foqaldpz,,1,22,21,Outro,Results,2021-04-05 19:58:17.934142+00:00,1,,,10.00,267,0,3,38,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
268,cpvozz4p,,1,22,21,Outro,Results,2021-04-05 19:58:17.958598+00:00,1,,,0.00,268,5,1,3,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
269,m15z65xa,,1,22,21,Outro,Results,2021-04-05 19:58:17.983469+00:00,1,,,0.00,269,0,4,66,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
270,1y28fsqc,,1,22,21,Outro,Results,2021-04-05 19:58:18.007364+00:00,1,,,10.00,270,2,1,25,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
271,qvfpzdco,,1,22,21,Outro,Results,2021-04-05 19:58:18.030466+00:00,1,,,0.00,271,4,0,36,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
272,z8d4phq8,,1,22,21,Outro,Results,2021-04-05 19:58:18.054208+00:00,1,,,0.00,272,3,3,62,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
273,wiaxh4eg,,1,22,21,Outro,Results,2021-04-05 19:58:18.078284+00:00,1,,,0.00,273,0,3,44,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
274,3mbuhkws,,1,22,21,Outro,Results,2021-04-05 19:58:18.104393+00:00,1,,,0.00,274,5,5,53,E23,bet,18,,0.00,1,1,1,1,0kihcn1h,,,,,0
275,4prhrjta,,1,22,21,Outro,Results,2021-04-05 19:58:18.129157+00:00,1,,,10.00,275,3,2,82,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
276,fzo7d38x,,1,22,21,Outro,Results,2021-04-05 19:58:18.152907+00:00,1,,,0.00,276,2,2,85,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
277,9dhbv0ag,,1,22,21,Outro,Results,2021-04-05 19:58:18.176918+00:00,1,,,10.00,277,2,2,77,E13,bet,63,,10.00,1,1,1,1,0kihcn1h,,,,,0
278,uvwlpnft,,1,22,21,Outro,Results,2021-04-05 19:58:18.201707+00:00,1,,,0.00,278,5,1,77,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
279,bdncsism,,1,22,21,Outro,Results,2021-04-05 19:58:18.226293+00:00,1,,,0.00,279,0,2,67,E12,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
280,bxlh3m8r,,1,22,21,Outro,Results,2021-04-05 19:58:18.249360+00:00,1,,,10.00,280,3,2,80,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
281,2zigg1hu,,1,22,21,Outro,Results,2021-04-05 19:58:18.273333+00:00,1,,,10.00,281,2,0,85,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
282,qa29ca67,,1,22,21,Outro,Results,2021-04-05 19:58:18.297613+00:00,1,,,10.00,282,3,3,75,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
283,ycpv8hmy,,1,22,21,Outro,Results,2021-04-05 19:58:18.322238+00:00,1,,,0.00,283,1,0,13,E2,lottery,46,47,0.00,1,1,1,1,0kihcn1h,,,,,0
284,hlextrp2,,1,22,21,Outro,Results,2021-04-05 19:58:18.345482+00:00,1,,,10.00,284,4,3,54,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
285,e7s1c7fh,,1,22,21,Outro,Results,2021-04-05 19:58:18.369534+00:00,1,,,0.00,285,3,2,75,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
286,yih24g5g,,1,22,21,Outro,Results,2021-04-05 19:58:18.393847+00:00,1,,,10.00,286,3,5,83,E1,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
287,g1eceq55,,1,22,21,Outro,Results,2021-04-05 19:58:18.419684+00:00,1,,,10.00,287,4,0,47,E13,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
288,b2zss2q7,,1,22,21,Outro,Results,2021-04-05 19:58:18.594663+00:00,1,,,10.00,288,1,2,68,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
289,yz48xod5,,1,22,21,Outro,Results,2021-04-05 19:58:18.622938+00:00,1,,,10.00,289,0,2,29,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
290,03r3sscc,,1,22,21,Outro,Results,2021-04-05 19:58:18.650030+00:00,1,,,10.00,290,1,3,56,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
291,ta7vp5yb,,1,22,21,Outro,Results,2021-04-05 19:58:18.675511+00:00,1,,,10.00,291,4,2,62,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
292,2uh0papw,,1,22,21,Outro,Results,2021-04-05 19:58:18.700369+00:00,1,,,10.00,292,4,3,99,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
293,7pjzilho,,1,22,21,Outro,Results,2021-04-05 19:58:18.725073+00:00,1,,,10.00,293,4,2,100,E23,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
294,rbe45cmg,,1,22,21,Outro,Results,2021-04-05 19:58:18.748613+00:00,1,,,10.00,294,5,5,60,E2,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
295,brgnboeg,,1,22,21,Outro,Results,2021-04-05 19:58:18.774576+00:00,1,,,0.00,295,3,2,53,E3,,,,0.00,1,1,1,1,0kihcn1h,,,,,0
